Instance,Terminal,Layer,X location,Y location,Voltage
_12022_,VPWR,li1,100.0500,51.6800,1.799826
_12021_,VPWR,li1,100.9700,57.1200,1.799794
_12020_,VPWR,li1,99.5900,57.1200,1.799794
_12019_,VPWR,li1,100.7400,51.6800,1.799826
_12018_,VPWR,li1,97.7500,51.6800,1.799829
_12017_,VPWR,li1,128.1100,73.4400,1.799503
_12016_,VPWR,li1,124.4300,68.0000,1.799735
_12015_,VPWR,li1,126.2700,68.0000,1.799737
_12014_,VPWR,li1,126.7300,68.0000,1.799737
_12013_,VPWR,li1,129.4900,62.5600,1.799737
_12012_,VPWR,li1,121.9000,51.6800,1.799839
_12011_,VPWR,li1,120.2900,57.1200,1.799789
_12010_,VPWR,li1,118.9100,62.5600,1.799734
_12009_,VPWR,li1,115.2300,57.1200,1.799789
_12008_,VPWR,li1,103.7300,62.5600,1.799732
_12007_,VPWR,li1,116.1500,68.0000,1.799743
_12006_,VPWR,li1,142.3700,73.4400,1.799539
_12005_,VPWR,li1,141.9100,78.8800,1.799732
_12004_,VPWR,li1,137.7700,78.8800,1.799723
_12003_,VPWR,li1,138.4600,78.8800,1.799723
_12002_,VPWR,li1,111.7800,73.4400,1.799483
_12001_,VPWR,li1,159.3900,89.7600,1.799591
_12000_,VPWR,li1,155.7100,89.7600,1.799574
_11999_,VPWR,li1,157.5500,89.7600,1.799583
_11998_,VPWR,li1,153.4100,89.7600,1.799563
_11997_,VPWR,li1,157.0900,84.3200,1.799620
_11996_,VPWR,li1,130.1800,84.3200,1.799454
_11995_,VPWR,li1,175.0300,100.6400,1.799625
_11994_,VPWR,li1,167.2100,95.2000,1.799559
_11993_,VPWR,li1,163.3000,95.2000,1.799526
_11992_,VPWR,li1,165.6000,95.2000,1.799559
_11991_,VPWR,li1,161.9200,106.0800,1.799415
_11990_,VPWR,li1,220.3400,127.8400,1.797457
_11989_,VPWR,li1,222.6400,127.8400,1.797491
_11988_,VPWR,li1,217.8100,133.2800,1.798956
_11987_,VPWR,li1,211.8300,127.8400,1.797452
_11986_,VPWR,li1,208.8400,127.8400,1.797516
_11985_,VPWR,li1,214.5900,127.8400,1.797403
_11984_,VPWR,li1,205.3900,122.4000,1.798774
_11983_,VPWR,li1,200.7900,116.9600,1.798676
_11982_,VPWR,li1,203.0900,116.9600,1.798641
_11981_,VPWR,li1,195.9600,116.9600,1.798796
_11980_,VPWR,li1,190.6700,111.5200,1.798964
_11979_,VPWR,li1,184.2300,111.5200,1.799113
_11978_,VPWR,li1,181.4700,111.5200,1.799192
_11977_,VPWR,li1,179.4000,111.5200,1.799262
_11976_,VPWR,li1,170.8900,106.0800,1.799583
_11975_,VPWR,li1,167.6700,100.6400,1.799533
_11974_,VPWR,li1,164.9100,100.6400,1.799507
_11973_,VPWR,li1,163.0700,100.6400,1.799490
_11972_,VPWR,li1,150.8800,100.6400,1.799395
_11971_,VPWR,li1,157.5500,95.2000,1.799442
_11970_,VPWR,li1,149.2700,95.2000,1.799353
_11969_,VPWR,li1,145.8200,95.2000,1.799330
_11968_,VPWR,li1,138.9200,95.2000,1.799295
_11967_,VPWR,li1,142.3700,89.7600,1.799511
_11966_,VPWR,li1,137.7700,84.3200,1.799471
_11965_,VPWR,li1,140.7600,84.3200,1.799485
_11964_,VPWR,li1,124.6600,84.3200,1.799448
_11963_,VPWR,li1,106.9500,73.4400,1.799481
_11962_,VPWR,li1,101.4300,73.4400,1.799493
_11961_,VPWR,li1,103.7300,73.4400,1.799486
_11960_,VPWR,li1,105.1100,73.4400,1.799486
_11959_,VPWR,li1,88.7800,73.4400,1.799551
_11958_,VPWR,li1,96.3700,62.5600,1.799734
_11957_,VPWR,li1,89.4700,62.5600,1.799746
_11956_,VPWR,li1,92.2300,62.5600,1.799741
_11955_,VPWR,li1,80.2700,62.5600,1.799769
_11954_,VPWR,li1,84.8700,57.1200,1.799816
_11953_,VPWR,li1,81.6500,57.1200,1.799821
_11952_,VPWR,li1,84.4100,51.6800,1.799854
_11951_,VPWR,li1,79.3500,57.1200,1.799826
_11950_,VPWR,li1,81.4200,57.1200,1.799821
_11949_,VPWR,li1,83.9500,57.1200,1.799816
_11948_,VPWR,li1,99.5900,62.5600,1.799732
_11947_,VPWR,li1,96.8300,62.5600,1.799734
_11946_,VPWR,li1,102.8100,68.0000,1.799760
_11945_,VPWR,li1,103.5000,62.5600,1.799732
_11944_,VPWR,li1,106.9500,62.5600,1.799732
_11943_,VPWR,li1,110.6300,73.4400,1.799483
_11942_,VPWR,li1,113.8500,73.4400,1.799485
_11941_,VPWR,li1,110.6300,68.0000,1.799746
_11940_,VPWR,li1,112.7000,68.0000,1.799744
_11939_,VPWR,li1,114.5400,68.0000,1.799743
_11938_,VPWR,li1,112.2400,68.0000,1.799746
_11937_,VPWR,li1,117.0700,62.5600,1.799733
_11936_,VPWR,li1,115.4600,62.5600,1.799733
_11935_,VPWR,li1,111.5500,62.5600,1.799732
_11934_,VPWR,li1,92.4600,68.0000,1.799777
_11933_,VPWR,li1,116.3800,73.4400,1.799489
_11932_,VPWR,li1,136.3900,84.3200,1.799465
_11931_,VPWR,li1,132.9400,84.3200,1.799460
_11930_,VPWR,li1,128.8000,78.8800,1.799703
_11929_,VPWR,li1,131.3300,78.8800,1.799708
_11928_,VPWR,li1,129.2600,100.6400,1.799313
_11927_,VPWR,li1,128.5700,95.2000,1.799290
_11926_,VPWR,li1,157.5500,100.6400,1.799438
_11925_,VPWR,li1,158.0100,95.2000,1.799442
_11924_,VPWR,li1,154.7900,95.2000,1.799411
_11923_,VPWR,li1,152.0300,95.2000,1.799382
_11922_,VPWR,li1,161.2300,95.2000,1.799472
_11921_,VPWR,li1,138.9200,95.2000,1.799295
_11920_,VPWR,li1,163.9900,106.0800,1.799473
_11919_,VPWR,li1,159.3900,106.0800,1.799376
_11918_,VPWR,li1,155.4800,106.0800,1.799314
_11917_,VPWR,li1,157.7800,106.0800,1.799376
_11916_,VPWR,li1,173.8800,111.5200,1.799467
_11915_,VPWR,li1,203.3200,127.8400,1.797652
_11914_,VPWR,li1,219.4200,127.8400,1.797420
_11913_,VPWR,li1,217.8100,127.8400,1.797420
_11912_,VPWR,li1,215.9700,127.8400,1.797400
_11911_,VPWR,li1,213.9000,149.6000,1.795444
_11910_,VPWR,li1,213.2100,144.1600,1.797404
_11909_,VPWR,li1,216.8900,149.6000,1.795524
_11908_,VPWR,li1,209.0700,144.1600,1.797435
_11907_,VPWR,li1,210.4500,138.7200,1.797402
_11906_,VPWR,li1,213.6700,127.8400,1.797403
_11905_,VPWR,li1,210.4500,127.8400,1.797452
_11904_,VPWR,li1,203.3200,133.2800,1.798932
_11903_,VPWR,li1,206.7700,122.4000,1.798774
_11902_,VPWR,li1,204.9300,122.4000,1.798800
_11901_,VPWR,li1,205.8500,127.8400,1.797571
_11900_,VPWR,li1,200.7900,127.8400,1.797732
_11899_,VPWR,li1,193.2000,127.8400,1.798062
_11898_,VPWR,li1,194.8100,122.4000,1.798911
_11897_,VPWR,li1,193.8900,116.9600,1.798887
_11896_,VPWR,li1,190.6700,116.9600,1.798935
_11895_,VPWR,li1,187.2200,116.9600,1.799044
_11894_,VPWR,li1,182.3900,111.5200,1.799192
_11893_,VPWR,li1,176.8700,111.5200,1.799348
_11892_,VPWR,li1,178.2500,106.0800,1.799637
_11891_,VPWR,li1,169.7400,111.5200,1.799409
_11890_,VPWR,li1,152.0300,106.0800,1.799267
_11889_,VPWR,li1,144.6700,100.6400,1.799353
_11888_,VPWR,li1,149.0400,100.6400,1.799381
_11887_,VPWR,li1,113.1600,100.6400,1.799274
_11886_,VPWR,li1,142.3700,95.2000,1.799307
_11885_,VPWR,li1,133.1700,95.2000,1.799285
_11884_,VPWR,li1,136.1600,95.2000,1.799288
_11883_,VPWR,li1,103.5000,89.7600,1.799425
_11882_,VPWR,li1,128.1100,84.3200,1.799449
_11881_,VPWR,li1,123.0500,78.8800,1.799688
_11880_,VPWR,li1,92.0000,78.8800,1.799697
_11879_,VPWR,li1,91.7700,73.4400,1.799529
_11878_,VPWR,li1,82.1100,73.4400,1.799584
_11877_,VPWR,li1,84.4100,73.4400,1.799565
_11876_,VPWR,li1,80.7300,73.4400,1.799584
_11875_,VPWR,li1,77.0500,62.5600,1.799777
_11874_,VPWR,li1,73.8300,62.5600,1.799792
_11873_,VPWR,li1,76.1300,62.5600,1.799785
_11872_,VPWR,li1,71.5300,62.5600,1.799799
_11871_,VPWR,li1,73.6000,68.0000,1.799825
_11870_,VPWR,li1,76.5900,68.0000,1.799816
_11869_,VPWR,li1,89.4700,68.0000,1.799785
_11868_,VPWR,li1,92.2300,68.0000,1.799777
_11867_,VPWR,li1,90.1600,68.0000,1.799785
_11866_,VPWR,li1,86.2500,68.0000,1.799793
_11865_,VPWR,li1,94.5300,68.0000,1.799774
_11864_,VPWR,li1,125.8100,84.3200,1.799448
_11863_,VPWR,li1,125.3500,78.8800,1.799694
_11862_,VPWR,li1,123.9700,84.3200,1.799451
_11861_,VPWR,li1,120.7500,84.3200,1.799454
_11860_,VPWR,li1,119.8300,78.8800,1.799687
_11859_,VPWR,li1,126.7300,78.8800,1.799699
_11858_,VPWR,li1,117.0700,78.8800,1.799686
_11857_,VPWR,li1,112.4700,62.5600,1.799732
_11856_,VPWR,li1,114.7700,78.8800,1.799685
_11855_,VPWR,li1,113.8500,78.8800,1.799685
_11854_,VPWR,li1,113.6200,73.4400,1.799485
_11853_,VPWR,li1,101.8900,78.8800,1.799686
_11852_,VPWR,li1,120.2900,84.3200,1.799454
_11851_,VPWR,li1,137.3100,100.6400,1.799330
_11850_,VPWR,li1,135.9300,95.2000,1.799288
_11849_,VPWR,li1,135.9300,100.6400,1.799330
_11848_,VPWR,li1,132.7100,95.2000,1.799285
_11847_,VPWR,li1,125.3500,95.2000,1.799297
_11846_,VPWR,li1,127.4200,95.2000,1.799294
_11845_,VPWR,li1,122.1300,106.0800,1.799131
_11844_,VPWR,li1,106.7200,89.7600,1.799427
_11843_,VPWR,li1,126.5000,100.6400,1.799302
_11842_,VPWR,li1,123.9700,106.0800,1.799131
_11841_,VPWR,li1,154.3300,106.0800,1.799314
_11840_,VPWR,li1,153.8700,111.5200,1.799274
_11839_,VPWR,li1,152.4900,106.0800,1.799267
_11838_,VPWR,li1,148.8100,106.0800,1.799228
_11837_,VPWR,li1,155.2500,111.5200,1.799274
_11836_,VPWR,li1,120.5200,95.2000,1.799302
_11835_,VPWR,li1,176.8700,111.5200,1.799348
_11834_,VPWR,li1,171.8100,111.5200,1.799438
_11833_,VPWR,li1,171.1200,111.5200,1.799409
_11832_,VPWR,li1,167.9000,111.5200,1.799386
_11831_,VPWR,li1,183.0800,122.4000,1.799162
_11830_,VPWR,li1,217.1200,144.1600,1.797397
_11829_,VPWR,li1,215.5100,144.1600,1.797397
_11828_,VPWR,li1,219.6500,138.7200,1.797478
_11827_,VPWR,li1,211.3700,138.7200,1.797402
_11826_,VPWR,li1,207.6900,138.7200,1.797448
_11825_,VPWR,li1,207.6900,138.7200,1.797448
_11824_,VPWR,li1,203.5500,133.2800,1.798932
_11823_,VPWR,li1,200.7900,133.2800,1.798963
_11822_,VPWR,li1,198.0300,133.2800,1.799002
_11821_,VPWR,li1,188.1400,133.2800,1.799198
_11820_,VPWR,li1,193.4300,127.8400,1.798062
_11819_,VPWR,li1,190.2100,127.8400,1.798209
_11818_,VPWR,li1,194.8100,127.8400,1.797956
_11817_,VPWR,li1,164.6800,122.4000,1.799028
_11816_,VPWR,li1,186.5300,122.4000,1.799093
_11815_,VPWR,li1,175.0300,116.9600,1.799435
_11814_,VPWR,li1,177.7900,116.9600,1.799344
_11813_,VPWR,li1,149.5000,116.9600,1.799022
_11812_,VPWR,li1,168.1300,111.5200,1.799386
_11811_,VPWR,li1,140.9900,106.0800,1.799156
_11810_,VPWR,li1,143.2900,106.0800,1.799182
_11809_,VPWR,li1,137.0800,106.0800,1.799136
_11808_,VPWR,li1,116.6100,100.6400,1.799279
_11807_,VPWR,li1,107.8700,100.6400,1.799268
_11806_,VPWR,li1,105.1100,100.6400,1.799272
_11805_,VPWR,li1,94.7600,95.2000,1.799358
_11804_,VPWR,li1,104.6500,95.2000,1.799324
_11803_,VPWR,li1,100.0500,89.7600,1.799428
_11802_,VPWR,li1,76.8200,89.7600,1.799511
_11801_,VPWR,li1,97.7500,84.3200,1.799504
_11800_,VPWR,li1,87.6300,78.8800,1.799708
_11799_,VPWR,li1,89.9300,78.8800,1.799701
_11798_,VPWR,li1,68.3100,78.8800,1.799765
_11797_,VPWR,li1,81.1900,78.8800,1.799723
_11796_,VPWR,li1,76.5900,73.4400,1.799609
_11795_,VPWR,li1,78.4300,73.4400,1.799598
_11794_,VPWR,li1,74.2900,73.4400,1.799630
_11793_,VPWR,li1,75.9000,78.8800,1.799745
_11792_,VPWR,li1,83.4900,78.8800,1.799718
_11791_,VPWR,li1,94.9900,78.8800,1.799693
_11790_,VPWR,li1,103.7300,78.8800,1.799685
_11789_,VPWR,li1,101.6600,78.8800,1.799687
_11788_,VPWR,li1,105.1100,78.8800,1.799685
_11787_,VPWR,li1,94.0700,78.8800,1.799693
_11786_,VPWR,li1,109.7100,89.7600,1.799430
_11785_,VPWR,li1,104.6500,89.7600,1.799426
_11784_,VPWR,li1,107.1800,95.2000,1.799319
_11783_,VPWR,li1,106.7200,84.3200,1.799483
_11782_,VPWR,li1,107.1800,89.7600,1.799427
_11781_,VPWR,li1,112.7000,89.7600,1.799437
_11780_,VPWR,li1,115.9200,84.3200,1.799461
_11779_,VPWR,li1,110.6300,84.3200,1.799472
_11778_,VPWR,li1,118.4500,84.3200,1.799457
_11777_,VPWR,li1,112.9300,84.3200,1.799467
_11776_,VPWR,li1,80.9600,84.3200,1.799578
_11775_,VPWR,li1,94.5300,95.2000,1.799358
_11774_,VPWR,li1,117.5300,100.6400,1.799284
_11773_,VPWR,li1,119.3700,100.6400,1.799289
_11772_,VPWR,li1,117.5300,95.2000,1.799305
_11771_,VPWR,li1,117.0700,95.2000,1.799305
_11770_,VPWR,li1,119.8300,95.2000,1.799302
_11769_,VPWR,li1,116.1500,106.0800,1.799134
_11768_,VPWR,li1,118.4500,111.5200,1.799156
_11767_,VPWR,li1,119.3700,106.0800,1.799133
_11766_,VPWR,li1,112.7000,111.5200,1.799150
_11765_,VPWR,li1,92.4600,95.2000,1.799372
_11764_,VPWR,li1,117.3000,106.0800,1.799134
_11763_,VPWR,li1,166.7500,116.9600,1.799281
_11762_,VPWR,li1,165.8300,111.5200,1.799369
_11761_,VPWR,li1,165.3700,111.5200,1.799355
_11760_,VPWR,li1,162.1500,111.5200,1.799340
_11759_,VPWR,li1,163.9900,111.5200,1.799355
_11758_,VPWR,li1,132.0200,111.5200,1.799174
_11757_,VPWR,li1,131.1000,127.8400,1.798726
_11756_,VPWR,li1,183.3100,116.9600,1.799169
_11755_,VPWR,li1,179.1700,122.4000,1.799269
_11754_,VPWR,li1,180.0900,116.9600,1.799271
_11753_,VPWR,li1,136.1600,122.4000,1.798649
_11752_,VPWR,li1,164.2200,127.8400,1.798873
_11751_,VPWR,li1,195.5000,138.7200,1.797780
_11750_,VPWR,li1,220.3400,144.1600,1.797443
_11749_,VPWR,li1,214.1300,138.7200,1.797414
_11748_,VPWR,li1,217.1200,138.7200,1.797442
_11747_,VPWR,li1,213.6700,149.6000,1.795444
_11746_,VPWR,li1,209.0700,149.6000,1.795440
_11745_,VPWR,li1,198.7200,144.1600,1.797731
_11744_,VPWR,li1,197.1100,149.6000,1.795940
_11743_,VPWR,li1,206.3100,144.1600,1.797490
_11742_,VPWR,li1,205.3900,138.7200,1.797489
_11741_,VPWR,li1,203.5500,138.7200,1.797529
_11740_,VPWR,li1,193.6600,144.1600,1.797961
_11739_,VPWR,li1,200.7900,138.7200,1.797595
_11738_,VPWR,li1,191.5900,138.7200,1.797925
_11737_,VPWR,li1,192.0500,133.2800,1.799146
_11736_,VPWR,li1,184.9200,138.7200,1.798353
_11735_,VPWR,li1,185.6100,133.2800,1.799250
_11734_,VPWR,li1,180.5500,127.8400,1.798693
_11733_,VPWR,li1,182.8500,127.8400,1.798560
_11732_,VPWR,li1,177.5600,127.8400,1.798891
_11731_,VPWR,li1,167.2100,122.4000,1.799093
_11730_,VPWR,li1,158.4700,122.4000,1.798887
_11729_,VPWR,li1,160.7700,122.4000,1.798929
_11728_,VPWR,li1,150.8800,122.4000,1.798768
_11727_,VPWR,li1,150.6500,116.9600,1.799022
_11726_,VPWR,li1,145.5900,111.5200,1.799210
_11725_,VPWR,li1,147.8900,111.5200,1.799223
_11724_,VPWR,li1,137.0800,111.5200,1.799184
_11723_,VPWR,li1,137.7700,106.0800,1.799136
_11722_,VPWR,li1,102.3500,106.0800,1.799143
_11721_,VPWR,li1,105.3400,106.0800,1.799139
_11720_,VPWR,li1,91.5400,106.0800,1.799197
_11719_,VPWR,li1,97.7500,100.6400,1.799287
_11718_,VPWR,li1,91.3100,95.2000,1.799372
_11717_,VPWR,li1,71.3000,95.2000,1.799492
_11716_,VPWR,li1,79.8100,89.7600,1.799496
_11715_,VPWR,li1,70.1500,84.3200,1.799638
_11714_,VPWR,li1,72.4500,84.3200,1.799623
_11713_,VPWR,li1,59.1100,84.3200,1.799699
_11712_,VPWR,li1,65.0900,78.8800,1.799776
_11711_,VPWR,li1,61.4100,78.8800,1.799791
_11710_,VPWR,li1,63.7100,78.8800,1.799783
_11709_,VPWR,li1,59.1100,78.8800,1.799800
_11708_,VPWR,li1,60.7200,84.3200,1.799699
_11707_,VPWR,li1,64.6300,84.3200,1.799676
_11706_,VPWR,li1,77.9700,84.3200,1.799592
_11705_,VPWR,li1,74.2900,84.3200,1.799612
_11704_,VPWR,li1,79.1200,84.3200,1.799592
_11703_,VPWR,li1,76.1300,84.3200,1.799602
_11702_,VPWR,li1,75.6700,84.3200,1.799612
_11701_,VPWR,li1,97.2900,100.6400,1.799287
_11700_,VPWR,li1,92.2300,100.6400,1.799304
_11699_,VPWR,li1,88.7800,95.2000,1.799386
_11698_,VPWR,li1,90.1600,95.2000,1.799386
_11697_,VPWR,li1,94.3000,89.7600,1.799443
_11696_,VPWR,li1,90.8500,89.7600,1.799449
_11695_,VPWR,li1,91.3100,89.7600,1.799449
_11694_,VPWR,li1,87.6300,89.7600,1.799463
_11693_,VPWR,li1,93.1500,89.7600,1.799443
_11692_,VPWR,li1,70.8400,89.7600,1.799555
_11691_,VPWR,li1,90.3900,100.6400,1.799311
_11690_,VPWR,li1,132.2500,106.0800,1.799132
_11689_,VPWR,li1,128.5700,106.0800,1.799131
_11688_,VPWR,li1,130.1800,106.0800,1.799131
_11687_,VPWR,li1,124.4300,106.0800,1.799131
_11686_,VPWR,li1,120.0600,106.0800,1.799132
_11685_,VPWR,li1,115.0000,111.5200,1.799153
_11684_,VPWR,li1,123.0500,111.5200,1.799164
_11683_,VPWR,li1,117.7600,111.5200,1.799156
_11682_,VPWR,li1,115.0000,111.5200,1.799153
_11681_,VPWR,li1,111.5500,111.5200,1.799147
_11680_,VPWR,li1,112.4700,106.0800,1.799135
_11679_,VPWR,li1,108.7900,111.5200,1.799145
_11678_,VPWR,li1,117.3000,122.4000,1.798521
_11677_,VPWR,li1,85.5600,106.0800,1.799236
_11676_,VPWR,li1,125.8100,116.9600,1.798940
_11675_,VPWR,li1,139.6100,122.4000,1.798675
_11674_,VPWR,li1,137.3100,116.9600,1.798948
_11673_,VPWR,li1,132.4800,116.9600,1.798942
_11672_,VPWR,li1,135.7000,116.9600,1.798945
_11671_,VPWR,li1,129.0300,127.8400,1.798726
_11670_,VPWR,li1,124.4300,133.2800,1.799605
_11669_,VPWR,li1,125.5800,127.8400,1.798726
_11668_,VPWR,li1,126.7300,133.2800,1.799604
_11667_,VPWR,li1,163.9900,122.4000,1.798976
_11666_,VPWR,li1,160.7700,127.8400,1.798825
_11665_,VPWR,li1,161.6900,122.4000,1.798929
_11664_,VPWR,li1,139.8400,127.8400,1.798726
_11663_,VPWR,li1,175.2600,133.2800,1.799595
_11662_,VPWR,li1,219.1900,149.6000,1.795582
_11661_,VPWR,li1,209.9900,149.6000,1.795397
_11660_,VPWR,li1,209.3000,155.0400,1.798214
_11659_,VPWR,li1,200.7900,149.6000,1.795671
_11658_,VPWR,li1,195.2700,144.1600,1.797794
_11657_,VPWR,li1,189.7500,144.1600,1.798123
_11656_,VPWR,li1,192.0500,144.1600,1.797961
_11655_,VPWR,li1,180.3200,144.1600,1.798806
_11654_,VPWR,li1,187.9100,138.7200,1.798103
_11653_,VPWR,li1,181.9300,138.7200,1.798465
_11652_,VPWR,li1,186.5300,138.7200,1.798213
_11651_,VPWR,li1,169.2800,138.7200,1.798717
_11650_,VPWR,li1,178.7100,133.2800,1.799503
_11649_,VPWR,li1,170.4300,127.8400,1.798985
_11648_,VPWR,li1,174.1100,127.8400,1.799039
_11647_,VPWR,li1,154.1000,127.8400,1.798731
_11646_,VPWR,li1,150.1900,122.4000,1.798739
_11645_,VPWR,li1,145.5900,116.9600,1.798983
_11644_,VPWR,li1,148.8100,122.4000,1.798739
_11643_,VPWR,li1,90.1600,116.9600,1.798957
_11642_,VPWR,li1,138.2300,116.9600,1.798948
_11641_,VPWR,li1,99.5900,111.5200,1.799141
_11640_,VPWR,li1,102.5800,111.5200,1.799140
_11639_,VPWR,li1,78.6600,111.5200,1.799235
_11638_,VPWR,li1,93.6100,106.0800,1.799182
_11637_,VPWR,li1,75.2100,100.6400,1.799381
_11636_,VPWR,li1,77.9700,100.6400,1.799369
_11635_,VPWR,li1,64.4000,100.6400,1.799459
_11634_,VPWR,li1,70.6100,95.2000,1.799503
_11633_,VPWR,li1,59.5700,95.2000,1.799579
_11632_,VPWR,li1,62.3300,95.2000,1.799557
_11631_,VPWR,li1,54.5100,95.2000,1.799621
_11630_,VPWR,li1,55.4300,89.7600,1.799651
_11629_,VPWR,li1,52.2100,89.7600,1.799672
_11628_,VPWR,li1,55.4300,84.3200,1.799721
_11627_,VPWR,li1,52.6700,84.3200,1.799738
_11626_,VPWR,li1,52.9000,89.7600,1.799672
_11625_,VPWR,li1,54.9700,89.7600,1.799651
_11624_,VPWR,li1,67.8500,89.7600,1.799566
_11623_,VPWR,li1,65.5500,89.7600,1.799585
_11622_,VPWR,li1,67.6200,89.7600,1.799566
_11621_,VPWR,li1,64.6300,89.7600,1.799585
_11620_,VPWR,li1,68.3100,95.2000,1.799522
_11619_,VPWR,li1,88.5500,106.0800,1.799217
_11618_,VPWR,li1,87.1700,100.6400,1.799326
_11617_,VPWR,li1,88.0900,106.0800,1.799217
_11616_,VPWR,li1,85.5600,106.0800,1.799236
_11615_,VPWR,li1,83.2600,106.0800,1.799254
_11614_,VPWR,li1,83.7200,100.6400,1.799336
_11613_,VPWR,li1,88.0900,100.6400,1.799319
_11612_,VPWR,li1,79.3500,100.6400,1.799357
_11611_,VPWR,li1,83.9500,95.2000,1.799425
_11610_,VPWR,li1,80.2700,95.2000,1.799437
_11609_,VPWR,li1,71.0700,100.6400,1.799409
_11608_,VPWR,li1,89.4700,111.5200,1.799176
_11607_,VPWR,li1,131.3300,116.9600,1.798942
_11606_,VPWR,li1,129.4900,116.9600,1.798941
_11605_,VPWR,li1,129.7200,122.4000,1.798607
_11604_,VPWR,li1,125.5800,122.4000,1.798580
_11603_,VPWR,li1,120.9800,116.9600,1.798940
_11602_,VPWR,li1,123.5100,116.9600,1.798940
_11601_,VPWR,li1,126.5000,116.9600,1.798940
_11600_,VPWR,li1,117.7600,122.4000,1.798521
_11599_,VPWR,li1,118.4500,116.9600,1.798940
_11598_,VPWR,li1,107.4100,116.9600,1.798942
_11597_,VPWR,li1,115.0000,116.9600,1.798941
_11596_,VPWR,li1,119.8300,122.4000,1.798543
_11595_,VPWR,li1,115.2300,122.4000,1.798504
_11594_,VPWR,li1,113.6200,122.4000,1.798504
_11593_,VPWR,li1,109.7100,122.4000,1.798482
_11592_,VPWR,li1,77.5100,111.5200,1.799235
_11591_,VPWR,li1,104.8800,116.9600,1.798943
_11590_,VPWR,li1,143.2900,127.8400,1.798726
_11589_,VPWR,li1,135.9300,127.8400,1.798725
_11588_,VPWR,li1,135.9300,122.4000,1.798649
_11587_,VPWR,li1,128.1100,127.8400,1.798726
_11586_,VPWR,li1,120.5200,133.2800,1.799608
_11585_,VPWR,li1,121.9000,127.8400,1.798727
_11584_,VPWR,li1,116.6100,133.2800,1.799610
_11583_,VPWR,li1,91.7700,122.4000,1.798391
_11582_,VPWR,li1,137.5400,133.2800,1.799598
_11581_,VPWR,li1,174.5700,127.8400,1.799090
_11580_,VPWR,li1,170.4300,133.2800,1.799594
_11579_,VPWR,li1,171.3500,127.8400,1.798985
_11578_,VPWR,li1,148.5800,133.2800,1.799592
_11577_,VPWR,li1,163.7600,138.7200,1.798607
_11576_,VPWR,li1,192.7400,149.6000,1.796405
_11575_,VPWR,li1,211.6000,149.6000,1.795397
_11574_,VPWR,li1,207.4600,149.6000,1.795440
_11573_,VPWR,li1,212.7500,155.0400,1.798201
_11572_,VPWR,li1,213.2100,160.4800,1.794749
_11571_,VPWR,li1,206.3100,160.4800,1.794740
_11570_,VPWR,li1,203.0900,160.4800,1.794917
_11569_,VPWR,li1,209.9900,160.4800,1.794670
_11568_,VPWR,li1,201.7100,149.6000,1.795671
_11567_,VPWR,li1,204.0100,149.6000,1.795558
_11566_,VPWR,li1,194.5800,155.0400,1.798339
_11565_,VPWR,li1,194.3500,149.6000,1.796154
_11564_,VPWR,li1,187.9100,149.6000,1.796806
_11563_,VPWR,li1,190.2100,149.6000,1.796593
_11562_,VPWR,li1,182.6200,155.0400,1.798719
_11561_,VPWR,li1,181.0100,149.6000,1.797617
_11560_,VPWR,li1,176.8700,144.1600,1.798953
_11559_,VPWR,li1,181.9300,144.1600,1.798617
_11558_,VPWR,li1,174.8000,149.6000,1.798294
_11557_,VPWR,li1,171.3500,138.7200,1.798776
_11556_,VPWR,li1,163.9900,138.7200,1.798607
_11555_,VPWR,li1,166.7500,138.7200,1.798667
_11554_,VPWR,li1,161.4600,138.7200,1.798585
_11553_,VPWR,li1,157.0900,127.8400,1.798751
_11552_,VPWR,li1,153.4100,127.8400,1.798731
_11551_,VPWR,li1,157.0900,127.8400,1.798751
_11550_,VPWR,li1,155.7100,127.8400,1.798751
_11549_,VPWR,li1,79.3500,122.4000,1.798476
_11548_,VPWR,li1,92.2300,122.4000,1.798391
_11547_,VPWR,li1,86.2500,122.4000,1.798419
_11546_,VPWR,li1,86.0200,116.9600,1.798976
_11545_,VPWR,li1,55.4300,116.9600,1.799241
_11544_,VPWR,li1,78.4300,116.9600,1.799015
_11543_,VPWR,li1,73.8300,111.5200,1.799261
_11542_,VPWR,li1,48.9900,111.5200,1.799519
_11541_,VPWR,li1,66.9300,106.0800,1.799385
_11540_,VPWR,li1,60.4900,100.6400,1.799495
_11539_,VPWR,li1,60.0300,100.6400,1.799495
_11538_,VPWR,li1,40.7100,100.6400,1.799677
_11537_,VPWR,li1,54.0500,100.6400,1.799549
_11536_,VPWR,li1,49.4500,95.2000,1.799663
_11535_,VPWR,li1,52.2100,95.2000,1.799644
_11534_,VPWR,li1,51.7500,95.2000,1.799644
_11533_,VPWR,li1,48.3000,100.6400,1.799619
_11532_,VPWR,li1,56.3500,100.6400,1.799528
_11531_,VPWR,li1,66.4700,100.6400,1.799442
_11530_,VPWR,li1,69.2300,100.6400,1.799422
_11529_,VPWR,li1,71.7600,100.6400,1.799409
_11528_,VPWR,li1,66.9300,100.6400,1.799442
_11527_,VPWR,li1,63.2500,106.0800,1.799427
_11526_,VPWR,li1,76.1300,116.9600,1.799049
_11525_,VPWR,li1,81.6500,111.5200,1.799218
_11524_,VPWR,li1,69.9200,111.5200,1.799313
